listing_id,listing_name,listing_description,neighbourhood_overview,property_type,room_type,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_value,instant_bookable,license
1.12192E+18,Double Room in Gordon near Train & Bus,"Looking for an affordable place to stay while exploring, studying or working in Sydney? Got an event nearby and need somewhere comfortable to stay the night? If so, then our quaint design guesthouse is perfect for you!<br /> <br />Located in Gordon is our beautiful convenient Guesthouse. It is situated on a quiet street near Pacific Highway, within walking distance to the nearest bus station, within couple’s minute walk to Gordon Train Station!<br /> <br />Our private room is great for students, solo adventurers, c","Gordon is a suburb on the Upper North Shore of Sydney in the state of New South Wales, Australia 14 kilometres (9 mi) north-west of the Sydney Central Business District and is the administrative centre for the local government area of Ku-ring-gai Council. East Gordon is a locality within Gordon, and West Gordon is a locality within West Pymble.<br /><br />Gordon is located on a major transport artery, the Pacific Highway and near the intersection of Ryde and Mona Vale Roads which form a link between the northern beaches, Homebush Bay and the St George District and Sutherland Shire.<br /><br />Gordon railway station is on the North Shore & Western Line of the Sydney Trains network with frequent commuter services and express rail services during peak hours.<br /><br />Churches in Gordon comprise: St Johns Anglican Church (with an adjoining cemetery and columbarium), Gordon Uniting Church, Gordon Baptist Church and The Liberal Catholic Church of St. Francis.<br /><br />Gordon has a commer",Private room in home,Private room,1,1,1,1,2,365,4,4.25,4.25,4.25,4.25,4.25,TRUE,PID-STRA-57699
21830902,Dee why beach single room,,,Private room in rental unit,Private room,1,1,2,2,90,1125,4,4,4,5,5,4,TRUE,
42916767,Private room in Mount Pritchard,I'm living with my mom and my best friend. And we have this nice comfy room with NETFLIX AND STAN. <br />We also have cute dog JJ and  cat Charlie. They are both very friendly.,We have coffee shop and Pho place right around the corner.,Private room in home,Private room,1,1.5,1,1,90,1125,4,3,3,3.67,3.67,2.67,FALSE,
40512852,1min from train Station,"Hello international friends!<br />I’m Keimy and staying in Australia almost 3year 5months . If you come to my flat we can practice English or Korean.<br /><br />This is livingroom share.<br />We have big livingroom.<br /> <br />swimming pool, Sauna as well.<br /><br />1 minute walk from Strathfield station, Woolworth and asian mart as well.<br /><br />15minute from City<br />We offer all kitchen stuff, <br />Unlimited WiFi <br /><br />Thank you so much.","We have very kind and fun Aussie friend as a neighbor. He likes to Speak with someone then you can Improve your english. And you can practice your Korean with me.<br /> <br />Very clean and nice Stra Plaza Apartment. Good and strong security place, full furnished<br /><br />Very nice view and can use swimming pool, Sauna as well.<br /><br />1 minute walk from Strathfield station, Woolworth and asian mart as well<br /><br />15minute from City (by train)<br />We offer all kitchen stuff available to use, Unlimited WiFi.<br /><br />Which means very convenient!",Shared room in rental unit,Shared room,1,,,,90,1125,4.25,4.25,3.94,4.75,4.63,4.31,FALSE,
44685281,Hotel - Private Single Room En-suite,"Neutral Bay Lodge offers a tranquil and peaceful setting for your time in Sydney.<br />Conveniently located just 250m from Neutral Bay Wharf, with a direct ferry to Circular Quay, Neutral Bay Lodge offers a great variety of rooms, all with free Wi-Fi, a TV and a DVD player. The Lodge features a lovely sunny garden with an outdoor BBQ and we also have a communal kitchen and self service laundry. Limited free car parking for 6 cars (cannot be","Thelma and Louise Cafe, Ta Ta Thai Restaurant, Convenience Store all in walking distance. Close to the Luna Park, Neutral Bay Juntion, Taronga Zoo.",Room in hotel,Private room,1,1,1,1,1,1125,4.25,5,5,5,5,4.75,TRUE,Exempt
48858237,"Fully furnished single room, great pricing!","PLEASE NOTE: Parking availability is strictly subject to occupancy. <br />Nice and cozy single room in heritage boarding house, close to every necessity. Best offer in the area！","The premise is within 5 minutes walking distance from Chatswood train/bus stations and TWO shopping centers. It is located on a busy main road, and is directly opposite a Shell gas station.",Private room in guest suite,Private room,1,3,1,1,5,1125,4.25,4.5,4.17,4.54,4.63,4.38,TRUE,Exempt
1.11769E+18,Detached Double Room - Seconds to Transport,"**The private room is outside the house - you have to walk outside to access bathroom and kitchen.**<br /><br />Looking for an affordable place to stay while exploring, studying or working in Sydney? Got an event nearby and need somewhere comfortable to stay the night? If so, then our boutique design guesthouse is perfect for you!<br /> <br />Located next to Burwood Westfield is our beautiful convenient Guesthouse, situated in a quiet street within walking distance to the nearest bus station and Burwood Station!","Burwood is a suburb in the Inner West of Sydney, in the state of New South Wales, Australia. It is located 10 kilometres west of the Sydney central business and is the administrative centre of Burwood Council. Burwood has a mixture of residential, commercial, and light industrial developments. The main shopping strip runs along Burwood Road, beside Burwood railway station. Westfield Burwood is a large regional shopping centre, north of the railway line, on Burwood Road opposite Burwood Park. Burwood Plaza is a smaller shopping centre on Railway Parade, south of the railway line.<br />High rise residential and commercial buildings are also found in surrounding streets and along the railway line. Commercial and light industrial developments are located along Parramatta Road.<br />Burwood has excellent access to public transport and Burwood railway station is on the North Shore, Northern & Western and Inner West & Leppington lines of the Sydney Trains network.",Private room in home,Private room,1,3,1,1,4,365,4.25,4.5,4.5,4.88,4.63,4.38,TRUE,PID-STRA-26753
6522122,Lovely place for you!,"It is quiet and peaceful area.<br />10 min walk to bus stop and train station. 35 min to the city by train. <br />There are cinema,park,restaurants,shops,bank,police station nearby.",This place is just local people live. You may have experience how local people live with.,Private room in home,Private room,1,1,1,1,90,365,4.25,5,4,4.75,4.25,4.25,FALSE,
1.13667E+18,Ensuite King Single Room - A/C - Next to Central,"Are you in search of a lavish yet budget-friendly accommodation while exploring, studying, or working in Sydney? If yes, then our Artistic Guesthouse is tailor-made for you!<br /><br />Located in Surry Hills is our 3-storey modern design Artistic Terrace House. It is situated on a busy street in the heart of the Sydney CBD, just 1-minute walk from Central station!<br /><br />Our place is great for solo adventurers, students and business travelers alike.","Surry Hills is an evolving area known for its stylish cultural and cafe scene. Terraced houses on Crown and Cleveland streets showcase hip coffee joints, fashion boutiques & global eateries. Trendy pubs, wine bars & galleries dot this community hub with a contemporary design. Held once a month, the Surry Hills Markets lure shoppers for snacks and vintage goods. It is an excellent place to be! <br />As well as being the name of the most impressive city in the world, Sydney is the name of the suburb that covers the CBD, Opera House, The Rocks, Circular Quay and Darling Harbour.<br />So, you know you're going to get views, history and plenty of places to booze with the suits. But what makes Sydney great are its fabulous little mini-burbs.",Private room in home,Private room,1,1,1,1,4,365,4.5,4.75,4.25,5,4.75,4.75,TRUE,PID-STRA-32849
1.16061E+18,Rustic Single Room - Centrally Located,"Located in Narwee, Sydney, this house offers unparalleled convenience in transportation, catering to various demographics visiting Sydney. With easy access to major transport routes and public transportation hubs, including buses and trains, commuting in and around the city is effortless. <br /><br />Whether you're a tourist exploring Sydney's vibrant attractions, a business traveler attending meetings, or a family seeking a comfortable stay, this property provides an ideal base. Enjoy the accessibility a","Narwee is a suburb in southern Sydney, in the state of New South Wales, Australia. Narwee is located 18 kilometres south of the Sydney central business district and is part of the St George area. Narwee is in local government areas of City of Canterbury-Bankstown and Georges River Council. The postcode is 2209, which it shares with neighbouring Beverly Hills.<br /><br />The main street of Narwee is Broadarrow Road, which runs from King Georges Road in Beverly Hills to just past Bonds Road in Riverwood. Broadarrow Road is also the boundary line between the southern part of the City of Canterbury-Bankstown and the northern part of the Georges River Council areas.",Private room in home,Private room,1,1,1,1,1,89,4.5,4,4.5,5,5,4.5,TRUE,PID-STRA-61900
16315546,"A5/R1b, 1 min Rockdale Stn,2nd(Top) Floor,Single/B","* PLEASE READ THE DESCRIPTION, AMENITIES AND SEE THE PHOTOS BEFORE BOOKING .<br /><br />Location <br />- 1 min to Rockdale Station<br />- Town Hall 20 min by train (come in every 10 min).<br />- Airport 15 min by bus (No.420).<br /><br />Room<br />- Kitchen, washer facilities & bathroom (shower).<br />- Shared Guest apartment (4 Rooms).<br />- The room is located in Apartment 5/Room 1b/2nd  Floor(Top Floor). <br />- Room dimensions: 2m x 3.5m.<br /><br />* Please check out my other lists on my profile .",,Private room in rental unit,Private room,1,1,1,1,28,1125,4.5,4.78,4.56,4.84,4.88,4.52,TRUE,PID-STRA-987
7404524,Resort accommodation - Living in Paradise,"A fully furnished spacious bedroom with queen bed and your own bathroom. You will be sharing living / dining room and fully equipped kitchen with me. <br /><br />Conveniently located with easy access to public transport. Close to City (5km) Surry Hills, Coogee, Bondi, University of NSW. 15 Minutes to everywhere! Anzac Parade is a short 10 minute walk and provides buses to many locations.  <br /><br />Unlimited WiFi.<br />Only accepting monthly stays.<br />Please read the 'House Rules' before applying.",Kensington is a good midway point between the city and the Eastern suburb beaches. Nearby suburbs contain numerous restaurants from many different cultures. Surry Hills contains its own unique culture. Close to shopping centre including Coles supermarket. <br /><br />Centennial Park and Moore Park Golf Course (open to the public) are within walking distance.,Private room in rental unit,Private room,1,,,,90,1125,4.5,4.5,4.5,4.83,4.83,4,FALSE,
